"","Modelo","overall_accuracy","overall_error","Factor_0_Accuracy","Factor_1_Accuracy","Factor_2_Accuracy","Factor_3_Accuracy","Detalle_1","experimento","grupo","dataset"
"resumen_metricas.3761","modelo_knn - biweight",0.70202,0.29798,0.79245,0.60674,0.62264,0.77895,"k = 39",2,3,"moviles211"
"resumen_metricas.476","modelo_knn - triweight",0.65152,0.34848,0.74528,0.55056,0.5566,0.74737,"k = 39",2,3,"moviles211"
"resumen_metricas.576","modelo_knn - cos",0.7197,0.2803,0.83019,0.61798,0.65094,0.76842,"k = 36",2,3,"moviles211"
"resumen_metricas.676","modelo_knn - inv",0.7096,0.2904,0.80189,0.58427,0.64151,0.8,"k = 38",2,3,"moviles211"
"resumen_metricas.776","modelo_knn - gaussian",0.72222,0.27778,0.82075,0.61798,0.65094,0.78947,"k = 39",2,3,"moviles211"
"resumen_metricas.876","modelo_knn - optimal",0.70455,0.29545,0.77358,0.58427,0.66038,0.78947,"k = 35",2,3,"moviles211"
"resumen_metricas868","modelo_knn - rectangular",0.66919,0.33081,0.84211,0.50467,0.54455,0.8172,"k = 39",2,4,"moviles211"
"resumen_metricas.1862","modelo_knn - triangular",0.65404,0.34596,0.75789,0.52336,0.57426,0.78495,"k = 38",2,4,"moviles211"
"resumen_metricas.2861","modelo_knn - epanechnikov",0.64899,0.35101,0.74737,0.50467,0.58416,0.78495,"k = 37",2,4,"moviles211"
"resumen_metricas.3861","modelo_knn - biweight",0.62626,0.37374,0.77895,0.46729,0.49505,0.7957,"k = 39",2,4,"moviles211"
"resumen_metricas.486","modelo_knn - triweight",0.59596,0.40404,0.76842,0.45794,0.44554,0.74194,"k = 38",2,4,"moviles211"
"resumen_metricas.586","modelo_knn - cos",0.65909,0.34091,0.74737,0.52336,0.59406,0.7957,"k = 39",2,4,"moviles211"
"resumen_metricas.686","modelo_knn - inv",0.66162,0.33838,0.78947,0.51402,0.57426,0.7957,"k = 35",2,4,"moviles211"
"resumen_metricas.786","modelo_knn - gaussian",0.68434,0.31566,0.81053,0.54206,0.56436,0.84946,"k = 39",2,4,"moviles211"
"resumen_metricas.886","modelo_knn - optimal",0.64394,0.35606,0.75789,0.51402,0.54455,0.78495,"k = 38",2,4,"moviles211"
"resumen_metricas968","modelo_knn - rectangular",0.65404,0.34596,0.81319,0.44545,0.67021,0.72277,"k = 36",2,5,"moviles211"
"resumen_metricas.1962","modelo_knn - triangular",0.65909,0.34091,0.76923,0.5,0.65957,0.73267,"k = 35",2,5,"moviles211"
"resumen_metricas.2961","modelo_knn - epanechnikov",0.67424,0.32576,0.79121,0.50909,0.69149,0.73267,"k = 36",2,5,"moviles211"
"resumen_metricas.3961","modelo_knn - biweight",0.62626,0.37374,0.74725,0.45455,0.58511,0.74257,"k = 38",2,5,"moviles211"
"resumen_metricas.496","modelo_knn - triweight",0.60606,0.39394,0.73626,0.43636,0.57447,0.70297,"k = 37",2,5,"moviles211"
"resumen_metricas.596","modelo_knn - cos",0.67172,0.32828,0.78022,0.5,0.69149,0.74257,"k = 39",2,5,"moviles211"
"resumen_metricas.696","modelo_knn - inv",0.66162,0.33838,0.8022,0.43636,0.7234,0.72277,"k = 39",2,5,"moviles211"
"resumen_metricas.796","modelo_knn - gaussian",0.67677,0.32323,0.79121,0.49091,0.7234,0.73267,"k = 39",2,5,"moviles211"
"resumen_metricas.896","modelo_knn - optimal",0.66667,0.33333,0.74725,0.5,0.70213,0.74257,"k = 39",2,5,"moviles211"
"resumen_metricas1068","modelo_knn - rectangular",0.70202,0.29798,0.86275,0.56989,0.63265,0.72816,"k = 26",3,1,"moviles211"
"resumen_metricas.11062","modelo_knn - triangular",0.70455,0.29545,0.87255,0.58065,0.62245,0.72816,"k = 36",3,1,"moviles211"
"resumen_metricas.21061","modelo_knn - epanechnikov",0.70202,0.29798,0.87255,0.56989,0.62245,0.72816,"k = 36",3,1,"moviles211"
"resumen_metricas.31061","modelo_knn - biweight",0.68939,0.31061,0.85294,0.53763,0.58163,0.76699,"k = 39",3,1,"moviles211"
"resumen_metricas.4106","modelo_knn - triweight",0.66919,0.33081,0.85294,0.49462,0.57143,0.73786,"k = 39",3,1,"moviles211"
"resumen_metricas.5106","modelo_knn - cos",0.70202,0.29798,0.87255,0.56989,0.62245,0.72816,"k = 38",3,1,"moviles211"
"resumen_metricas.6106","modelo_knn - inv",0.70707,0.29293,0.88235,0.5914,0.65306,0.68932,"k = 37",3,1,"moviles211"
"resumen_metricas.7106","modelo_knn - gaussian",0.71465,0.28535,0.89216,0.6129,0.63265,0.70874,"k = 37",3,1,"moviles211"
"resumen_metricas.8106","modelo_knn - optimal",0.7096,0.2904,0.87255,0.55914,0.65306,0.73786,"k = 39",3,1,"moviles211"
"resumen_metricas1198","modelo_knn - rectangular",0.68939,0.31061,0.79,0.54286,0.65263,0.78125,"k = 38",3,2,"moviles211"
"resumen_metricas.11192","modelo_knn - triangular",0.68434,0.31566,0.78,0.53333,0.62105,0.8125,"k = 39",3,2,"moviles211"
"resumen_metricas.21191","modelo_knn - epanechnikov",0.69697,0.30303,0.78,0.5619,0.64211,0.8125,"k = 39",3,2,"moviles211"
"resumen_metricas.31191","modelo_knn - biweight",0.68687,0.31313,0.78,0.54286,0.61053,0.82292,"k = 38",3,2,"moviles211"
"resumen_metricas.4119","modelo_knn - triweight",0.64899,0.35101,0.72,0.54286,0.57895,0.76042,"k = 39",3,2,"moviles211"
"resumen_metricas.5119","modelo_knn - cos",0.68687,0.31313,0.78,0.53333,0.63158,0.8125,"k = 39",3,2,"moviles211"
"resumen_metricas.6119","modelo_knn - inv",0.70707,0.29293,0.83,0.54286,0.65263,0.8125,"k = 37",3,2,"moviles211"
"resumen_metricas.7119","modelo_knn - gaussian",0.69949,0.30051,0.82,0.5619,0.63158,0.79167,"k = 38",3,2,"moviles211"
"resumen_metricas.8119","modelo_knn - optimal",0.68182,0.31818,0.78,0.54286,0.64211,0.77083,"k = 39",3,2,"moviles211"
"resumen_metricas1268","modelo_knn - rectangular",0.69444,0.30556,0.76699,0.57576,0.65421,0.7931,"k = 39",3,3,"moviles211"
"resumen_metricas.11262","modelo_knn - triangular",0.65657,0.34343,0.72816,0.53535,0.63551,0.73563,"k = 39",3,3,"moviles211"
"resumen_metricas.21261","modelo_knn - epanechnikov",0.66919,0.33081,0.75728,0.55556,0.64486,0.72414,"k = 39",3,3,"moviles211"
"resumen_metricas.31261","modelo_knn - biweight",0.63131,0.36869,0.70874,0.51515,0.57009,0.74713,"k = 36",3,3,"moviles211"
"resumen_metricas.4126","modelo_knn - triweight",0.60354,0.39646,0.6699,0.53535,0.52336,0.70115,"k = 39",3,3,"moviles211"
"resumen_metricas.5126","modelo_knn - cos",0.66162,0.33838,0.73786,0.54545,0.63551,0.73563,"k = 39",3,3,"moviles211"
"resumen_metricas.6126","modelo_knn - inv",0.71212,0.28788,0.7767,0.60606,0.66355,0.81609,"k = 39",3,3,"moviles211"
"resumen_metricas.7126","modelo_knn - gaussian",0.69444,0.30556,0.7767,0.59596,0.64486,0.77011,"k = 38",3,3,"moviles211"
"resumen_metricas.8126","modelo_knn - optimal",0.66414,0.33586,0.72816,0.54545,0.65421,0.73563,"k = 39",3,3,"moviles211"
"resumen_metricas1368","modelo_knn - rectangular",0.68687,0.31313,0.82524,0.48039,0.72632,0.71875,"k = 38",3,4,"moviles211"
"resumen_metricas.11362","modelo_knn - triangular",0.65657,0.34343,0.83495,0.47059,0.57895,0.73958,"k = 39",3,4,"moviles211"
"resumen_metricas.21361","modelo_knn - epanechnikov",0.65657,0.34343,0.83495,0.47059,0.57895,0.73958,"k = 39",3,4,"moviles211"
"resumen_metricas.31361","modelo_knn - biweight",0.60354,0.39646,0.78641,0.38235,0.53684,0.70833,"k = 38",3,4,"moviles211"
"resumen_metricas.4136","modelo_knn - triweight",0.57828,0.42172,0.73786,0.38235,0.52632,0.66667,"k = 38",3,4,"moviles211"
"resumen_metricas.5136","modelo_knn - cos",0.65657,0.34343,0.83495,0.47059,0.57895,0.73958,"k = 39",3,4,"moviles211"
"resumen_metricas.6136","modelo_knn - inv",0.67929,0.32071,0.82524,0.48039,0.68421,0.72917,"k = 38",3,4,"moviles211"
"resumen_metricas.7136","modelo_knn - gaussian",0.66162,0.33838,0.82524,0.46078,0.62105,0.73958,"k = 37",3,4,"moviles211"
"resumen_metricas.8136","modelo_knn - optimal",0.64899,0.35101,0.80583,0.47059,0.58947,0.72917,"k = 38",3,4,"moviles211"
"resumen_metricas1468","modelo_knn - rectangular",0.68687,0.31313,0.79545,0.54167,0.66337,0.74775,"k = 35",3,5,"moviles211"
"resumen_metricas.11462","modelo_knn - triangular",0.67424,0.32576,0.75,0.55208,0.61386,0.77477,"k = 39",3,5,"moviles211"
"resumen_metricas.21461","modelo_knn - epanechnikov",0.68182,0.31818,0.77273,0.5625,0.60396,0.78378,"k = 39",3,5,"moviles211"
"resumen_metricas.31461","modelo_knn - biweight",0.63131,0.36869,0.75,0.5,0.56436,0.71171,"k = 39",3,5,"moviles211"
"resumen_metricas.4146","modelo_knn - triweight",0.61111,0.38889,0.76136,0.45833,0.53465,0.69369,"k = 39",3,5,"moviles211"
"resumen_metricas.5146","modelo_knn - cos",0.67677,0.32323,0.76136,0.5625,0.60396,0.77477,"k = 39",3,5,"moviles211"
"resumen_metricas.6146","modelo_knn - inv",0.69192,0.30808,0.79545,0.5625,0.65347,0.75676,"k = 35",3,5,"moviles211"
"resumen_metricas.7146","modelo_knn - gaussian",0.69192,0.30808,0.80682,0.53125,0.66337,0.76577,"k = 38",3,5,"moviles211"
"resumen_metricas.8146","modelo_knn - optimal",0.67172,0.32828,0.72727,0.55208,0.61386,0.78378,"k = 39",3,5,"moviles211"
"resumen_metricas298","modelo_knn - rectangular",0.59091,0.40909,0.80435,0.37288,0.57282,0.68675,"k = 34",1,1,"moviles212"
"resumen_metricas.1292","modelo_knn - triangular",0.55303,0.44697,0.79348,0.36441,0.43689,0.6988,"k = 38",1,1,"moviles212"
"resumen_metricas.2291","modelo_knn - epanechnikov",0.55808,0.44192,0.79348,0.36441,0.45631,0.6988,"k = 39",1,1,"moviles212"
"resumen_metricas.3291","modelo_knn - biweight",0.51263,0.48737,0.76087,0.37288,0.38835,0.59036,"k = 39",1,1,"moviles212"
"resumen_metricas.429","modelo_knn - triweight",0.48737,0.51263,0.69565,0.36441,0.33981,0.61446,"k = 39",1,1,"moviles212"
"resumen_metricas.529","modelo_knn - cos",0.55051,0.44949,0.78261,0.36441,0.43689,0.6988,"k = 38",1,1,"moviles212"
"resumen_metricas.629","modelo_knn - inv",0.57323,0.42677,0.80435,0.37288,0.50485,0.68675,"k = 30",1,1,"moviles212"
"resumen_metricas.729","modelo_knn - gaussian",0.56061,0.43939,0.78261,0.33898,0.49515,0.71084,"k = 34",1,1,"moviles212"
"resumen_metricas.829","modelo_knn - optimal",0.54545,0.45455,0.79348,0.35593,0.43689,0.6747,"k = 37",1,1,"moviles212"
"resumen_metricas1208","modelo_knn - rectangular",0.64899,0.35101,0.79798,0.57447,0.58889,0.62832,"k = 39",1,2,"moviles212"
"resumen_metricas.11202","modelo_knn - triangular",0.61111,0.38889,0.74747,0.52128,0.51111,0.64602,"k = 39",1,2,"moviles212"
"resumen_metricas.21201","modelo_knn - epanechnikov",0.61616,0.38384,0.74747,0.51064,0.53333,0.65487,"k = 39",1,2,"moviles212"
"resumen_metricas.31201","modelo_knn - biweight",0.58333,0.41667,0.69697,0.52128,0.51111,0.59292,"k = 37",1,2,"moviles212"
"resumen_metricas.4120","modelo_knn - triweight",0.53788,0.46212,0.64646,0.43617,0.52222,0.53982,"k = 39",1,2,"moviles212"
"resumen_metricas.5120","modelo_knn - cos",0.61111,0.38889,0.74747,0.51064,0.52222,0.64602,"k = 39",1,2,"moviles212"
"resumen_metricas.6120","modelo_knn - inv",0.64646,0.35354,0.79798,0.56383,0.57778,0.63717,"k = 39",1,2,"moviles212"
"resumen_metricas.7120","modelo_knn - gaussian",0.61111,0.38889,0.72727,0.54255,0.58889,0.58407,"k = 38",1,2,"moviles212"
"resumen_metricas.8120","modelo_knn - optimal",0.61111,0.38889,0.73737,0.5,0.53333,0.65487,"k = 38",1,2,"moviles212"
"resumen_metricas2108","modelo_knn - rectangular",0.62121,0.37879,0.76415,0.47959,0.51515,0.72043,"k = 33",1,3,"moviles212"
"resumen_metricas.12102","modelo_knn - triangular",0.60354,0.39646,0.70755,0.43878,0.54545,0.72043,"k = 39",1,3,"moviles212"
"resumen_metricas.22101","modelo_knn - epanechnikov",0.60606,0.39394,0.70755,0.45918,0.53535,0.72043,"k = 37",1,3,"moviles212"
"resumen_metricas.32101","modelo_knn - biweight",0.54545,0.45455,0.66038,0.35714,0.49495,0.66667,"k = 37",1,3,"moviles212"
"resumen_metricas.4210","modelo_knn - triweight",0.5202,0.4798,0.64151,0.34694,0.43434,0.65591,"k = 37",1,3,"moviles212"
"resumen_metricas.5210","modelo_knn - cos",0.60606,0.39394,0.70755,0.44898,0.54545,0.72043,"k = 39",1,3,"moviles212"
"resumen_metricas.6210","modelo_knn - inv",0.63131,0.36869,0.77358,0.5,0.54545,0.69892,"k = 33",1,3,"moviles212"
"resumen_metricas.7210","modelo_knn - gaussian",0.61616,0.38384,0.76415,0.4898,0.50505,0.69892,"k = 36",1,3,"moviles212"
"resumen_metricas.8210","modelo_knn - optimal",0.60354,0.39646,0.70755,0.45918,0.53535,0.70968,"k = 39",1,3,"moviles212"
"resumen_metricas378","modelo_knn - rectangular",0.63384,0.36616,0.78261,0.46237,0.51515,0.75893,"k = 39",1,4,"moviles212"
"resumen_metricas.1372","modelo_knn - triangular",0.61364,0.38636,0.68478,0.47312,0.54545,0.73214,"k = 39",1,4,"moviles212"
"resumen_metricas.2371","modelo_knn - epanechnikov",0.62626,0.37374,0.70652,0.48387,0.55556,0.74107,"k = 38",1,4,"moviles212"
"resumen_metricas.3371","modelo_knn - biweight",0.57071,0.42929,0.67391,0.44086,0.46465,0.6875,"k = 39",1,4,"moviles212"
"resumen_metricas.437","modelo_knn - triweight",0.50253,0.49747,0.6087,0.37634,0.35354,0.65179,"k = 39",1,4,"moviles212"
"resumen_metricas.537","modelo_knn - cos",0.61869,0.38131,0.69565,0.47312,0.54545,0.74107,"k = 39",1,4,"moviles212"
"resumen_metricas.637","modelo_knn - inv",0.64141,0.35859,0.78261,0.47312,0.54545,0.75,"k = 38",1,4,"moviles212"
"resumen_metricas.737","modelo_knn - gaussian",0.65404,0.34596,0.75,0.50538,0.57576,0.76786,"k = 36",1,4,"moviles212"
"resumen_metricas.837","modelo_knn - optimal",0.61364,0.38636,0.70652,0.46237,0.53535,0.73214,"k = 38",1,4,"moviles212"
"resumen_metricas478","modelo_knn - rectangular",0.62879,0.37121,0.72897,0.52174,0.59048,0.66304,"k = 39",1,5,"moviles212"
"resumen_metricas.1472","modelo_knn - triangular",0.60101,0.39899,0.6729,0.56522,0.48571,0.68478,"k = 39",1,5,"moviles212"
"resumen_metricas.2471","modelo_knn - epanechnikov",0.60101,0.39899,0.68224,0.55435,0.48571,0.68478,"k = 39",1,5,"moviles212"
"resumen_metricas.3471","modelo_knn - biweight",0.57323,0.42677,0.64486,0.48913,0.48571,0.67391,"k = 38",1,5,"moviles212"
"resumen_metricas.447","modelo_knn - triweight",0.54293,0.45707,0.57944,0.47826,0.45714,0.66304,"k = 38",1,5,"moviles212"
"resumen_metricas.547","modelo_knn - cos",0.60606,0.39394,0.69159,0.56522,0.48571,0.68478,"k = 39",1,5,"moviles212"
"resumen_metricas.647","modelo_knn - inv",0.62879,0.37121,0.73832,0.54348,0.5619,0.66304,"k = 38",1,5,"moviles212"
"resumen_metricas.747","modelo_knn - gaussian",0.62626,0.37374,0.72897,0.54348,0.53333,0.69565,"k = 36",1,5,"moviles212"
"resumen_metricas.847","modelo_knn - optimal",0.60354,0.39646,0.68224,0.56522,0.47619,0.69565,"k = 39",1,5,"moviles212"
"resumen_metricas578","modelo_knn - rectangular",0.65404,0.34596,0.79,0.4902,0.59375,0.7449,"k = 39",2,1,"moviles212"
"resumen_metricas.1572","modelo_knn - triangular",0.64646,0.35354,0.75,0.51961,0.5625,0.7551,"k = 39",2,1,"moviles212"
"resumen_metricas.2571","modelo_knn - epanechnikov",0.64646,0.35354,0.75,0.5098,0.5625,0.76531,"k = 39",2,1,"moviles212"
"resumen_metricas.3571","modelo_knn - biweight",0.59343,0.40657,0.69,0.43137,0.52083,0.73469,"k = 38",2,1,"moviles212"
"resumen_metricas.457","modelo_knn - triweight",0.55051,0.44949,0.64,0.42157,0.48958,0.65306,"k = 39",2,1,"moviles212"
"resumen_metricas.557","modelo_knn - cos",0.64646,0.35354,0.75,0.51961,0.5625,0.7551,"k = 39",2,1,"moviles212"
"resumen_metricas.657","modelo_knn - inv",0.66919,0.33081,0.82,0.5,0.60417,0.7551,"k = 37",2,1,"moviles212"
"resumen_metricas.757","modelo_knn - gaussian",0.65404,0.34596,0.78,0.4902,0.60417,0.7449,"k = 39",2,1,"moviles212"
"resumen_metricas.857","modelo_knn - optimal",0.64394,0.35606,0.74,0.5,0.5625,0.77551,"k = 39",2,1,"moviles212"
"resumen_metricas678","modelo_knn - rectangular",0.62626,0.37374,0.85227,0.44762,0.53846,0.6875,"k = 36",2,2,"moviles212"
"resumen_metricas.1672","modelo_knn - triangular",0.61616,0.38384,0.78409,0.41905,0.52747,0.74107,"k = 37",2,2,"moviles212"
"resumen_metricas.2671","modelo_knn - epanechnikov",0.61869,0.38131,0.79545,0.42857,0.52747,0.73214,"k = 39",2,2,"moviles212"
"resumen_metricas.3671","modelo_knn - biweight",0.59848,0.40152,0.72727,0.42857,0.52747,0.71429,"k = 36",2,2,"moviles212"
"resumen_metricas.467","modelo_knn - triweight",0.56313,0.43687,0.68182,0.4,0.50549,0.66964,"k = 39",2,2,"moviles212"
"resumen_metricas.567","modelo_knn - cos",0.61111,0.38889,0.79545,0.41905,0.51648,0.72321,"k = 39",2,2,"moviles212"
"resumen_metricas.667","modelo_knn - inv",0.63384,0.36616,0.85227,0.4381,0.56044,0.70536,"k = 39",2,2,"moviles212"
"resumen_metricas.767","modelo_knn - gaussian",0.61616,0.38384,0.81818,0.40952,0.53846,0.71429,"k = 39",2,2,"moviles212"
"resumen_metricas.867","modelo_knn - optimal",0.60354,0.39646,0.73864,0.41905,0.52747,0.73214,"k = 37",2,2,"moviles212"
"resumen_metricas778","modelo_knn - rectangular",0.58838,0.41162,0.66667,0.43478,0.53608,0.69697,"k = 38",2,3,"moviles212"
"resumen_metricas.1772","modelo_knn - triangular",0.59596,0.40404,0.68519,0.41304,0.50515,0.75758,"k = 35",2,3,"moviles212"
"resumen_metricas.2771","modelo_knn - epanechnikov",0.60606,0.39394,0.69444,0.41304,0.54639,0.74747,"k = 39",2,3,"moviles212"
"resumen_metricas.3771","modelo_knn - biweight",0.58333,0.41667,0.67593,0.40217,0.47423,0.75758,"k = 39",2,3,"moviles212"
"resumen_metricas.477","modelo_knn - triweight",0.53283,0.46717,0.62037,0.3587,0.46392,0.66667,"k = 38",2,3,"moviles212"
"resumen_metricas.577","modelo_knn - cos",0.60101,0.39899,0.68519,0.42391,0.52577,0.74747,"k = 39",2,3,"moviles212"
"resumen_metricas.677","modelo_knn - inv",0.59596,0.40404,0.67593,0.36957,0.58763,0.72727,"k = 39",2,3,"moviles212"
"resumen_metricas.777","modelo_knn - gaussian",0.61111,0.38889,0.69444,0.42391,0.53608,0.76768,"k = 30",2,3,"moviles212"
"resumen_metricas.877","modelo_knn - optimal",0.60101,0.39899,0.71296,0.40217,0.51546,0.74747,"k = 39",2,3,"moviles212"
"resumen_metricas878","modelo_knn - rectangular",0.64394,0.35606,0.76087,0.4902,0.61947,0.73034,"k = 39",2,4,"moviles212"
"resumen_metricas.1872","modelo_knn - triangular",0.60606,0.39394,0.71739,0.47059,0.58407,0.67416,"k = 39",2,4,"moviles212"
"resumen_metricas.2871","modelo_knn - epanechnikov",0.60354,0.39646,0.70652,0.48039,0.57522,0.67416,"k = 39",2,4,"moviles212"
"resumen_metricas.3871","modelo_knn - biweight",0.55808,0.44192,0.66304,0.42157,0.55752,0.60674,"k = 39",2,4,"moviles212"
"resumen_metricas.487","modelo_knn - triweight",0.51515,0.48485,0.6087,0.46078,0.46903,0.53933,"k = 39",2,4,"moviles212"
"resumen_metricas.587","modelo_knn - cos",0.60354,0.39646,0.70652,0.47059,0.58407,0.67416,"k = 39",2,4,"moviles212"
"resumen_metricas.687","modelo_knn - inv",0.63131,0.36869,0.80435,0.46078,0.60177,0.68539,"k = 37",2,4,"moviles212"
"resumen_metricas.787","modelo_knn - gaussian",0.64646,0.35354,0.75,0.51961,0.61062,0.73034,"k = 39",2,4,"moviles212"
"resumen_metricas.887","modelo_knn - optimal",0.59848,0.40152,0.71739,0.46078,0.56637,0.67416,"k = 39",2,4,"moviles212"
"resumen_metricas978","modelo_knn - rectangular",0.62374,0.37626,0.74074,0.48936,0.52525,0.72632,"k = 28",2,5,"moviles212"
"resumen_metricas.1972","modelo_knn - triangular",0.61111,0.38889,0.75,0.48936,0.51515,0.67368,"k = 39",2,5,"moviles212"
"resumen_metricas.2971","modelo_knn - epanechnikov",0.61111,0.38889,0.73148,0.45745,0.54545,0.69474,"k = 35",2,5,"moviles212"
"resumen_metricas.3971","modelo_knn - biweight",0.56818,0.43182,0.7037,0.44681,0.43434,0.67368,"k = 39",2,5,"moviles212"
"resumen_metricas.497","modelo_knn - triweight",0.5202,0.4798,0.65741,0.39362,0.41414,0.6,"k = 39",2,5,"moviles212"
"resumen_metricas.597","modelo_knn - cos",0.62121,0.37879,0.75,0.5,0.53535,0.68421,"k = 39",2,5,"moviles212"
"resumen_metricas.697","modelo_knn - inv",0.62879,0.37121,0.77778,0.55319,0.51515,0.65263,"k = 35",2,5,"moviles212"
"resumen_metricas.797","modelo_knn - gaussian",0.62121,0.37879,0.75,0.51064,0.53535,0.67368,"k = 35",2,5,"moviles212"
"resumen_metricas.897","modelo_knn - optimal",0.62374,0.37626,0.74074,0.47872,0.55556,0.70526,"k = 39",2,5,"moviles212"
"resumen_metricas1078","modelo_knn - rectangular",0.60101,0.39899,0.74737,0.46667,0.56122,0.64286,"k = 33",3,1,"moviles212"
"resumen_metricas.11072","modelo_knn - triangular",0.61616,0.38384,0.77895,0.49524,0.54082,0.66327,"k = 39",3,1,"moviles212"
"resumen_metricas.21071","modelo_knn - epanechnikov",0.60859,0.39141,0.76842,0.50476,0.5,0.67347,"k = 36",3,1,"moviles212"
"resumen_metricas.31071","modelo_knn - biweight",0.53788,0.46212,0.68421,0.39048,0.47959,0.61224,"k = 38",3,1,"moviles212"
"resumen_metricas.4107","modelo_knn - triweight",0.50253,0.49747,0.66316,0.37143,0.42857,0.56122,"k = 39",3,1,"moviles212"
"resumen_metricas.5107","modelo_knn - cos",0.61869,0.38131,0.77895,0.50476,0.54082,0.66327,"k = 39",3,1,"moviles212"
"resumen_metricas.6107","modelo_knn - inv",0.60354,0.39646,0.74737,0.49524,0.54082,0.64286,"k = 34",3,1,"moviles212"
"resumen_metricas.7107","modelo_knn - gaussian",0.60606,0.39394,0.76842,0.46667,0.54082,0.66327,"k = 34",3,1,"moviles212"
"resumen_metricas.8107","modelo_knn - optimal",0.59596,0.40404,0.77895,0.49524,0.46939,0.65306,"k = 39",3,1,"moviles212"
"resumen_metricas11108","modelo_knn - rectangular",0.63636,0.36364,0.7732,0.46535,0.63107,0.68421,"k = 37",3,2,"moviles212"
"resumen_metricas.111102","modelo_knn - triangular",0.62626,0.37374,0.74227,0.53465,0.54369,0.69474,"k = 39",3,2,"moviles212"
"resumen_metricas.211101","modelo_knn - epanechnikov",0.62374,0.37626,0.75258,0.51485,0.54369,0.69474,"k = 39",3,2,"moviles212"
"resumen_metricas.311101","modelo_knn - biweight",0.61616,0.38384,0.72165,0.55446,0.51456,0.68421,"k = 38",3,2,"moviles212"
"resumen_metricas.41110","modelo_knn - triweight",0.56313,0.43687,0.68041,0.54455,0.40777,0.63158,"k = 39",3,2,"moviles212"
"resumen_metricas.51110","modelo_knn - cos",0.62879,0.37121,0.75258,0.53465,0.54369,0.69474,"k = 38",3,2,"moviles212"
"resumen_metricas.61110","modelo_knn - inv",0.63131,0.36869,0.76289,0.47525,0.63107,0.66316,"k = 35",3,2,"moviles212"
"resumen_metricas.71110","modelo_knn - gaussian",0.63131,0.36869,0.75258,0.49505,0.61165,0.67368,"k = 35",3,2,"moviles212"
